specie	ProteinName	Ctrl	ST	p	q	log2(A,B)
MOUSE	SNAG_MOUSE	23.423615294393876	23.43988734634501	0.9115670824490893	0.910652453347474	-0.016272051951133903
MOUSE	SNAPN_MOUSE	22.606927687639118	22.256887529985278	0.029828169716454994	0.13011305705668738	0.3500401576538401
MOUSE	SND1_MOUSE	24.456157609465933	24.158572555132483	0.03145294130553726	0.13273178616090467	0.2975850543334495
MOUSE	SNF8_MOUSE	22.347717732653827	22.283045431993994	0.6668473635309744	0.7621531125780736	0.06467230065983287
MOUSE	SNP23_MOUSE	22.009882309208017	21.31235268112035		1.0	0.6975296280876684
MOUSE	SNP25_MOUSE	23.911984203815035	24.173601404373642	0.051717030216528	0.1692568775196406	-0.26161720055860727
MOUSE	SNP47_MOUSE	22.568770268448542	22.545194591527284	0.8559722572916717	0.8742718357934933	0.023575676921257838
MOUSE	SNPH_MOUSE	20.782537170221183	21.09189084428622	0.22556829656271454	0.3917201894634988	-0.30935367406503644
MOUSE	SNTA1_MOUSE	24.201292218311174	24.520120114939985	0.0026807276634445067	0.05526651526445878	-0.31882789662881095
MOUSE	SNTB1_MOUSE	24.074566264784114	24.28959646751469	0.15073107224528282	0.3060931104780342	-0.2150302027305777
MOUSE	SNTB2_MOUSE	23.4506776507919	23.47388647215021	0.8375702544963687	0.8647543162162902	-0.023208821358309706
MOUSE	SNUT2_MOUSE	21.341175384379106	20.187219153693047		1.0	1.1539562306860596
MOUSE	SNX12_MOUSE	24.241204865106265	24.002186878255795	0.1404972868886001	0.29401101002245267	0.23901798685047027
MOUSE	SNX17_MOUSE	21.75497270112687	21.392056902869502	0.22385739860027112	0.3899732169889891	0.36291579825736875
MOUSE	SNX18_MOUSE	22.09999899837093	21.6771671216988	0.13359489335317432	0.28637973790801774	0.4228318766721273
MOUSE	SNX1_MOUSE	23.889526182032924	23.45382373016652	0.005832252925086113	0.06509496380381234	0.43570245186640477
MOUSE	SNX1_MOUSE;SNX2_MOUSE	24.614404482928343	24.414953891790116	0.16113788743634402	0.31958511936987094	0.19945059113822694
MOUSE	SNX27_MOUSE	22.994371853497857	23.152481985636506	0.08601376845460308	0.22201354789596664	-0.1581101321386491
MOUSE	SNX2_MOUSE	23.65745584173582	23.417222517210124	0.11747370729603987	0.2651554521025783	0.2402333245256969
MOUSE	SNX3_MOUSE	25.122475073065182	24.524511645663445	0.008998185941515493	0.07763873725156892	0.5979634274017371
MOUSE	SNX4_MOUSE	22.85727340757012	22.768300178578247	0.5281415857029559	0.6587521429548637	0.08897322899187188
MOUSE	SNX5_MOUSE	22.777488972641347	22.389811004709074	0.0037935592521928037	0.059763047496755504	0.38767796793227305
MOUSE	SNX6_MOUSE	23.406277160792296	23.315178406815352	0.4873114654429117	0.6257623338710305	0.09109875397694367
MOUSE	SNX7_MOUSE	22.123134694111258	21.71352034831184	0.025543032410046157	0.12230234850399502	0.4096143457994188
MOUSE	SNX9_MOUSE	22.059872419825645	21.986857947100585	0.7153525634366478	0.7943110729902835	0.07301447272505968
MOUSE	SODC_MOUSE	26.324852102477568	26.333934325369082	0.8931593231259422	0.8980840789431161	-0.009082222891514391
MOUSE	SODM_MOUSE	25.18949391222517	25.193008743163187	0.9696417864735243	0.9444740282257488	-0.003514830938016189
MOUSE	SOGA3_MOUSE	23.045872287562098	22.95124913670313	0.39933203668313977	0.552366502977494	0.09462315085896833
MOUSE	SON_MOUSE	20.836720985192315	19.150614429028032	0.04124960218176091	0.15001641957554687	1.6861065561642832
MOUSE	SORC1_MOUSE	21.378214918263062	21.850638649598036	0.10507837557511586	0.2466369393164149	-0.47242373133497395
MOUSE	SORC2_MOUSE	21.41391625274586	21.271281776860448	0.5105730591674458	0.6459199147860973	0.14263447588541212
MOUSE	SORCN_MOUSE	25.065914246970625	24.97012927229	0.4368962715607607	0.5837317876497093	0.09578497468062608
MOUSE	SORL_MOUSE	21.11417082799663	19.93829213896106	0.01626386921766454	0.0970692123307813	1.1758786890355708
MOUSE	SORT_MOUSE	21.795045931023548	21.596994996793477	0.37512090103846274	0.5348335600963643	0.19805093423007136
MOUSE	SOS1_MOUSE	20.962913251567095	21.338165282547262	0.09671081703440303	0.23589197558592315	-0.37525203098016746
MOUSE	SPA3K_MOUSE	28.570140962688413	28.697456211245466	0.3883644465366428	0.543466614461455	-0.12731524855705345
MOUSE	SPA3K_MOUSE;SPA3M_MOUSE	25.143794494473134	25.464603185472598	0.12848646694137558	0.27892586074349524	-0.3208086909994634
MOUSE	SPA3K_MOUSE;SPA3M_MOUSE;SPA3N_MOUSE	25.779553111061347	26.00880352002429	0.39104832617939567	0.5462776539974568	-0.2292504089629439
MOUSE	SPA3K_MOUSE;SPA3N_MOUSE	26.614005671254656	26.640342873066587	0.8423515883576447	0.8672012593796952	-0.026337201811930555
MOUSE	SPA3N_MOUSE	22.37853767618519	23.225208810122066	0.0017053486258811626	0.04851769683748447	-0.8466711339368764
MOUSE	SPAG7_MOUSE	21.30972141629976	20.973326707798233	0.2977519904920105	0.46397724529422363	0.3363947085015262
MOUSE	SPART_MOUSE	23.50679778934637	23.398656286433408	0.4485714334543792	0.5952903612008793	0.10814150291296087
MOUSE	SPB6_MOUSE	25.64098512285803	25.96320085735234	0.002611231796094174	0.05428444117237619	-0.3222157344943106
MOUSE	SPCS1_MOUSE	22.009013599789867	21.78239239046833	0.3249778501653175	0.49015459899332936	0.22662120932153584
MOUSE	SPCS3_MOUSE	21.80758860298489	21.72976448714859	0.7032767834306469	0.7872202726189789	0.07782411583630022
MOUSE	SPD2A_MOUSE	20.665711512286904	20.591921307201904	0.7564391291681953	0.8191380672809335	0.07379020508500034
MOUSE	SPD2A_MOUSE;SPD2B_MOUSE	21.92804843047605	21.823867298663153	0.5612009598956041	0.6841682527990702	0.10418113181289712
MOUSE	SPD2B_MOUSE	20.852689260195028	20.44775724966136	0.0713268118276012	0.20092862939376596	0.4049320105336669
MOUSE	SPE39_MOUSE	20.183205162154113	20.63221634607901	0.09379229960286735	0.23227401903916797	-0.44901118392489536
MOUSE	SPEE_MOUSE	24.56430674762142	24.363667669070637	0.08269081343836643	0.21636977958626577	0.20063907855078256
MOUSE	SPF27_MOUSE	21.289673712115523	20.641035670712345	0.052848499796416815	0.17088644858151672	0.6486380414031778
MOUSE	SPHK2_MOUSE	21.181319104459213	21.16961738723312	0.9672363113956964	0.9427177138889478	0.011701717226092256
MOUSE	SPN90_MOUSE	22.584482933392717	22.693946798495137	0.3620912869447351	0.5215837352691336	-0.10946386510241979
MOUSE	SPRC_MOUSE	25.418025846893155	25.318447327306103	0.42142228721800035	0.5709108267244304	0.09957851958705177
MOUSE	SPRE_MOUSE	24.749319037598205	24.775708629899828	0.7843905477276355	0.8323299389579956	-0.026389592301622855
MOUSE	SPRL1_MOUSE	21.28136108108471	21.001447138569432	0.16983150421082388	0.32896587147010986	0.2799139425152788
MOUSE	SPS1_MOUSE	22.08551706552025	21.62540801244924	0.059046237909783014	0.18211206519019746	0.4601090530710117
MOUSE	SPSY_MOUSE	22.768156521173065	23.275296165425907	0.0013720897109690009	0.04851769683748447	-0.5071396442528417
MOUSE	SPT5H_MOUSE	20.87018157338462	20.140660878088056	0.010377120909337699	0.07931760114655097	0.7295206952965643
MOUSE	SPTA1_MOUSE	24.42151690627695	23.677995284807096	0.0031874909635846572	0.05895490606044515	0.7435216214698528
MOUSE	SPTB1_MOUSE	24.64189526446886	24.46861898869872	0.2140532378688905	0.3794748244633752	0.17327627577014226
MOUSE	SPTB2_MOUSE	27.18520115039633	27.408686755014646	0.02784959600522064	0.12778284144015223	-0.22348560461831468
MOUSE	SPTN1_MOUSE	27.35672431535796	27.473800303598196	0.16270049993810448	0.3219960131376944	-0.1170759882402379
MOUSE	SQOR_MOUSE	23.357744299166985	23.290063764658452	0.4472645676902829	0.5945119082876156	0.06768053450853273
MOUSE	SQSTM_MOUSE	22.047231993363695	21.612930873003087	0.05152660615950259	0.1691498655250604	0.4343011203606082
MOUSE	SRBS1_MOUSE	25.19410057433919	25.09024880440067	0.3885602563703857	0.5435056467397303	0.10385176993851886
MOUSE	SRBS2_MOUSE	24.38082156380312	24.31494062933551	0.7382368179401917	0.8069866154391252	0.06588093446761079
MOUSE	SRC8_MOUSE	24.526871510027426	24.239335845199943	0.02523462918201822	0.12222610181986246	0.28753566482748383
MOUSE	SRCA_MOUSE	25.751577888065633	26.982414501899832	0.018255624130673352	0.1024070628736231	-1.2308366138341995
MOUSE	SRC_MOUSE	20.694135852913128	20.27228418597735		1.0	0.42185166693577614
MOUSE	SRGP2_MOUSE	20.186837767848267	20.232663293837078		1.0	-0.04582552598881051
MOUSE	SRGP3_MOUSE	20.494097798253758	20.367198870075487	0.5363595879948893	0.6646483241296199	0.12689892817827086
MOUSE	SRP09_MOUSE	23.30336084622163	22.55456145128787	0.00022362931227003138	0.02904117778264241	0.7487993949337586
MOUSE	SRP19_MOUSE	21.099756482376034	20.796547841978036	0.13375320339208796	0.28637973790801774	0.30320864039799744
MOUSE	SRP54_MOUSE	22.711532267974963	22.487669800238518	0.14208420762306725	0.2953698994912515	0.22386246773644558
MOUSE	SRP68_MOUSE	22.448616773380966	21.98367952222094	0.011140333496975439	0.08158023666301185	0.46493725116002693
MOUSE	SRPRA_MOUSE	21.585466894980385	21.272668129136562	0.1261394092323698	0.27623925669979665	0.31279876584382293
MOUSE	SRPRB_MOUSE	22.492881995829325	22.429666137039753	0.7612379602431805	0.8198399543575676	0.06321585878957237
MOUSE	SRRT_MOUSE	21.717137115407123	21.15446914201162	0.01969625430445894	0.10647503086899679	0.5626679733955022
MOUSE	SRS10_MOUSE	23.20729454960204	22.549760465804695	0.004311742773299388	0.0617523434182157	0.6575340837973442
MOUSE	SRSF1_MOUSE	25.033418072234934	24.396512542457653	0.007346925808562861	0.07137889513959235	0.6369055297772803
MOUSE	SRSF3_MOUSE	24.461791463809007	23.452335405842287		1.0	1.0094560579667196
MOUSE	SRSF3_MOUSE;SRSF7_MOUSE	24.346308594794966	23.359681473480453	0.00027675695345151925	0.030436072626074017	0.9866271213145126
MOUSE	SRSF5_MOUSE	22.421447991810176	21.57000853806038	0.011572766724403128	0.08287199661929129	0.8514394537497942
MOUSE	SRSF6_MOUSE	21.408034249629335	19.991735792036398		1.0	1.4162984575929372
MOUSE	SRSF7_MOUSE	23.80969509916408	22.702321092359508		1.0	1.107374006804573
MOUSE	SSBP_MOUSE	20.39396175328372	20.345365178037312	0.832877231359087	0.8623847225989294	0.048596575246406815
MOUSE	SSDH_MOUSE	22.473787981590643	22.71530235097172	0.4044018632207468	0.5562887265339098	-0.2415143693810755
MOUSE	SSRA_MOUSE	23.325747195826274	22.94286462512156	0.09203316719914571	0.22987873143786644	0.3828825707047123
MOUSE	SSRD_MOUSE	24.318177901398553	24.155706368324452	0.4291490684216118	0.5768471213067695	0.16247153307410045
MOUSE	SSRP1_MOUSE	22.637855244716196	21.783570869966265	0.0011342039794741935	0.045510145881091146	0.8542843747499305
MOUSE	ST1A1_MOUSE	23.06794760972004	23.277408255033034	0.10729792987902835	0.24967396099912859	-0.20946064531299413
MOUSE	ST4A1_MOUSE	23.088329912753366	23.346071135339805	0.05203039364990558	0.16959650622667333	-0.2577412225864393
MOUSE	STA10_MOUSE	22.77805058572128	22.850422662347338	0.6037578309369088	0.7171422480477304	-0.07237207662605627
MOUSE	STA5B_MOUSE	21.27940956807972	21.568293870519128	0.002785420610648964	0.05543404142920431	-0.2888843024394063
MOUSE	STABP_MOUSE	21.494959286056208	20.808297380460097	0.0005772403568649335	0.03941886346906181	0.686661905596111
MOUSE	STAC3_MOUSE	20.730870812656107	22.04738039769839		1.0	-1.316509585042283
MOUSE	STAM1_MOUSE	23.436032608330425	23.049955983769415	0.030585725678890497	0.1315571017243106	0.3860766245610101
MOUSE	STAM2_MOUSE	21.222148578469547	20.783407435591435	0.04228853482978518	0.1522100637274122	0.4387411428781114
MOUSE	STAR5_MOUSE	21.63815643806022	21.83070023496957	0.2695731993821444	0.43592221383311885	-0.19254379690934798
MOUSE	STAT1_MOUSE	23.805366349986755	23.33683486202903	0.11718057618425239	0.26467838551847095	0.46853148795772626
MOUSE	STAT3_MOUSE	23.44673012150931	23.497388712063145	0.5707596326018617	0.6913943625072805	-0.050658590553833704
MOUSE	STAU1_MOUSE	20.721830153097628	19.521865674892254		1.0	1.1999644782053736
MOUSE	STBD1_MOUSE	20.029190826566616	19.113019615290497		1.0	0.9161712112761187
MOUSE	STEA3_MOUSE	23.45711798408345	23.192542708803604	0.126701816801531	0.27653539690152085	0.2645752752798458
MOUSE	STEA4_MOUSE	20.514427691103187	21.03051952834016		1.0	-0.5160918372369743
MOUSE	STIM1_MOUSE	22.617610797630608	22.76410284359284	0.39709576184149187	0.5509212843331075	-0.14649204596223342
MOUSE	STIP1_MOUSE	26.574552626840006	26.379999334898077	0.1060630932107137	0.24786976408264655	0.19455329194192927
MOUSE	STK10_MOUSE	22.363052378245513	22.058606710899575	0.05138085708769095	0.1691498655250604	0.3044456673459379
MOUSE	STK24_MOUSE	22.86796516746249	22.603218758977683	0.07045211909098226	0.19985612114888912	0.26474640848480746
MOUSE	STK39_MOUSE	24.59648938546541	24.66336819233457	0.5099277800097585	0.6458285448563441	-0.06687880686915904
MOUSE	STK3_MOUSE	21.99700979397498	21.607325948617536	0.06099125034661683	0.18393723598073558	0.3896838453574425
MOUSE	STK3_MOUSE;STK4_MOUSE	23.09411968512258	22.6024944267566	0.003324572749594919	0.05906721835668527	0.49162525836597837
MOUSE	STML2_MOUSE	22.865881877836497	22.662320893495476	0.10669212640883678	0.24898027822841193	0.20356098434102066
MOUSE	STMN1_MOUSE	26.791653829069485	26.97726205903269	0.14362027888492285	0.29760743329560574	-0.18560822996320425
MOUSE	STMN2_MOUSE	22.756615974815336	22.65266511058097	0.426807465552257	0.575076452307092	0.10395086423436695
MOUSE	STOM_MOUSE	22.88715899726655	21.96945409455962	0.0003743138506882061	0.034616000729974436	0.9177049027069302
MOUSE	STRAP_MOUSE	24.501648714398694	24.282126634623186	0.05610781191902278	0.1764887372824996	0.21952207977550842
MOUSE	STRN3_MOUSE	22.45130763378431	22.42465574267327	0.8506985018140302	0.8719118506162504	0.02665189111104027
MOUSE	STRN4_MOUSE	21.135897062183545	20.441423491597398	0.023303426106247475	0.1173053559305304	0.6944735705861476
MOUSE	STRN_MOUSE	22.861095743041027	22.47465195952601	0.0451058204561969	0.15664830956594866	0.3864437835150163
MOUSE	STRP1_MOUSE	21.607117385279402	21.592285022976444		1.0	0.014832362302957591
MOUSE	STS_MOUSE	21.482081673047045	21.675498599857484	0.20729720743373783	0.37152217776102403	-0.1934169268104391
MOUSE	STT3A_MOUSE	24.083233130729663	23.924583167628253	0.2863486755419182	0.4512360382678236	0.15864996310141066
MOUSE	STT3B_MOUSE	23.21436319709973	23.038101374030283	0.3141013262401186	0.478882331715984	0.1762618230694457
MOUSE	STX12_MOUSE	24.157941197846693	23.935351881050334	0.03103968545713602	0.13202059721835505	0.22258931679635907
MOUSE	STX16_MOUSE	20.70301923189711	20.594297477073976	0.6819671920283272	0.7718030441794309	0.10872175482313295
MOUSE	STX1B_MOUSE	24.510233003440185	24.885097362506087	0.05505731060606074	0.17488390722960442	-0.3748643590659029
MOUSE	STX2_MOUSE	20.033046869776616	19.505380976455346		1.0	0.5276658933212701
MOUSE	STX4_MOUSE	22.259409103945956	22.185048921076095	0.7108369511773177	0.7918437939688286	0.07436018286986013
MOUSE	STX6_MOUSE	22.08192276636543	21.938534250005144	0.5570752127139932	0.6822219835929267	0.14338851636028593
MOUSE	STX7_MOUSE	24.399157600318535	24.169759863167645	0.07680845326070977	0.20821582348376197	0.22939773715089018
MOUSE	STX8_MOUSE	21.53400486159998	20.851132905237495	0.07039569899922725	0.19985612114888912	0.682871956362483
MOUSE	STXB1_MOUSE	25.897552355297915	26.23119477126001	0.0109629450324486	0.08055168818844491	-0.3336424159620961
MOUSE	STXB3_MOUSE	22.577793910911158	22.786179342566605	0.0897961446078977	0.22678805739162108	-0.2083854316554472
MOUSE	STXB5_MOUSE	20.856104302248276	21.030077512300316	0.22943182976219173	0.3956383976049436	-0.17397321005203992
MOUSE	STXB6_MOUSE	25.917249780578228	26.195878732668906	0.021436106910610594	0.1117283415562458	-0.27862895209067773
MOUSE	SUCA_MOUSE	26.045016680339003	26.001911810387874	0.8292234248972409	0.8613569281150888	0.04310486995112939
MOUSE	SUCB1_MOUSE	25.565489604442764	25.58476849124665	0.9145196425696771	0.912475537980228	-0.019278886803885342
MOUSE	SUCB2_MOUSE	22.18739748455883	22.129382431940048	0.8517844576611409	0.8719204904727796	0.05801505261878148
MOUSE	SUN2_MOUSE	22.31724146200594	22.002514029100578	0.20078890675988814	0.36271861486845397	0.31472743290536087
MOUSE	SUOX_MOUSE	20.264226479123074	20.226430068307852	0.8510645474458969	0.8719204904727796	0.037796410815222004
MOUSE	SURF4_MOUSE	24.09656423325843	24.101167858954696	0.9781228709367566	0.9483221883761805	-0.004603625696265823
MOUSE	SUSD2_MOUSE	25.169357245076416	25.536679619111982	0.006614196777322842	0.06968010748216831	-0.36732237403556667
MOUSE	SVIL_MOUSE	20.453708640675305	20.55198972894853	0.5268678478582405	0.6580351443777758	-0.09828108827322524
MOUSE	SWP70_MOUSE	22.101048617753708	21.932456274958447	0.17285291715379714	0.3316428730886957	0.16859234279526092
MOUSE	SYAC_MOUSE	24.582601694357905	24.573347707382364	0.9127751270747053	0.9115324589424932	0.009253986975540585
MOUSE	SYCC_MOUSE	22.286373508551087	22.119101970224307	0.20129530310626442	0.3633811458485752	0.16727153832678
MOUSE	SYDC_MOUSE	25.161610403045692	24.915708089614604	0.16275140843951402	0.3219960131376944	0.24590231343108826
MOUSE	SYEP_MOUSE	24.472648246624438	24.212330927574925	0.10600563059163104	0.24786976408264655	0.2603173190495127
MOUSE	SYFA_MOUSE	23.83911207712322	23.44519406122111	0.067923308401986	0.19622153627776928	0.39391801590211273
MOUSE	SYFB_MOUSE	24.516226068105485	24.27369895821288	0.19602174999893507	0.35794903277898404	0.24252710989260606
MOUSE	SYIC_MOUSE	24.71258024534064	24.455650011142676	0.36053876324552553	0.5205055858331017	0.2569302341979629
MOUSE	SYIM_MOUSE	23.50628247705106	23.493518251963994	0.9013374485077252	0.9035005234508778	0.012764225087064318
MOUSE	SYJ2B_MOUSE	22.427772252004207	22.40257814272855	0.8728957058537198	0.8856879011952185	0.025194109275656018
MOUSE	SYK_MOUSE	24.10133673594781	23.670734758293307	0.012034203228110186	0.0852334719204903	0.43060197765450425
MOUSE	SYLC_MOUSE	24.869814207362804	24.557540165926298	0.180545550369335	0.339558774355264	0.31227404143650617
MOUSE	SYMC_MOUSE	23.963365438605237	23.54682045088103	0.06076124288472765	0.18393723598073558	0.4165449877242082
MOUSE	SYN1_MOUSE	23.20916656302513	23.715701884869553	0.37435383593189	0.5342546065922735	-0.5065353218444244
MOUSE	SYN2_MOUSE	21.534093625045276	22.042723841294542	0.40748573998913473	0.5586315582126629	-0.5086302162492657
MOUSE	SYNCI_MOUSE	21.30477761860428	21.238160574675256	0.5492903055021033	0.6760132741806644	0.06661704392902479
MOUSE	SYNC_MOUSE	25.439094938426873	25.49535280985291	0.6849180020431112	0.7737897864090058	-0.05625787142603755
MOUSE	SYNE1_MOUSE	20.667943114546542	20.49721253452909	0.5999507986820118	0.7152225079766682	0.17073058001745167
MOUSE	SYNE3_MOUSE	19.50119549894911	20.620217587764525	0.002900375158075471	0.05646533313475636	-1.1190220888154165
MOUSE	SYNEM_MOUSE	25.454790720229887	25.6608011887358	0.09118683717209264	0.22888329870376553	-0.20601046850591231
MOUSE	SYNJ1_MOUSE	23.35292653624668	23.547685875545184	0.07828300636824	0.2101885320747447	-0.19475933929850342
MOUSE	SYNP2_MOUSE	22.3988773555883	23.221802203577514	0.10554946872427763	0.24720488397375215	-0.8229248479892135
MOUSE	SYNPO_MOUSE	21.274857332387608	21.727239715152255	0.28166768086360494	0.446686730628238	-0.4523823827646467
MOUSE	SYP2L_MOUSE	21.147556791898246	21.92163618683343	0.22920467421055837	0.3954573703482928	-0.7740793949351854
MOUSE	SYPH_MOUSE	23.0145382050803	23.20081840307625	0.5315447568622991	0.6609326183914788	-0.18628019799595208
MOUSE	SYPL2_MOUSE	21.502082746688124	22.71103622034065	0.015469690824050005	0.09508521550009086	-1.2089534736525245
MOUSE	SYQ_MOUSE	23.758006212702824	23.507454071835294	0.12233724784842229	0.27115705691540565	0.25055214086752997
MOUSE	SYRC_MOUSE	24.712373131922675	24.5890912031247	0.4134173146005987	0.5641349611399014	0.12328192879797584
MOUSE	SYSC_MOUSE	25.110770001428566	24.95484477223239	0.1666056299322236	0.3262464946380656	0.1559252291961748
MOUSE	SYSM_MOUSE	20.49934438847024	20.09412554991022	0.0865898137857449	0.22314450897949162	0.40521883856002106
MOUSE	SYT2_MOUSE	21.429898846729802	22.09435576158342	0.46575525835332354	0.6095968140034554	-0.6644569148536164
MOUSE	SYTC2_MOUSE	22.81882041694861	22.451772961785416	0.05783615482416805	0.17988832138179114	0.3670474551631955
MOUSE	SYTC_MOUSE	23.779632933653446	23.295875315837446	0.010538441811398158	0.07931760114655097	0.4837576178159999
MOUSE	SYUA_MOUSE	24.301010623969603	23.961855497516453	0.007604966478622743	0.07239814273974676	0.33915512645315005
MOUSE	SYUB_MOUSE	21.178087537637474	21.627328593462554	0.2880717503618806	0.4532015875108947	-0.44924105582508034
MOUSE	SYUG_MOUSE	28.176139814114464	28.045815850616346	0.4484102161868124	0.5952903612008793	0.13032396349811748
MOUSE	SYVC_MOUSE	24.70706411025321	24.21219806284968	0.0034315099335649117	0.05906721835668527	0.49486604740353
MOUSE	SYWC_MOUSE	25.079679707217725	25.15734734659509	0.30604802701341816	0.47104169333106677	-0.07766763937736343
MOUSE	SYYC_MOUSE	24.89021500614051	24.798386561625588	0.30163347377858124	0.4682241166677577	0.091828444514924
MOUSE	T10B_MOUSE	19.544920487076148	19.56190740315938	0.9447069861502673	0.933027020776694	-0.01698691608323344
MOUSE	T11L1_MOUSE	22.00379078710907	22.14525200002051	0.3410492069744363	0.5049820308299581	-0.14146121291143743
MOUSE	TAB1_MOUSE	20.371747119542665	19.936132809559183		1.0	0.4356143099834817
MOUSE	TACC1_MOUSE	23.24504904559193	23.094368434295415	0.1631094437390175	0.3223103467232297	0.1506806112965151
MOUSE	TADBP_MOUSE	24.772866461662353	24.448778951279944	0.03140542184251113	0.13270427076428512	0.3240875103824088
MOUSE	TAGL2_MOUSE	26.99180081888612	26.66905389092078	0.009484458571636854	0.07832751612397529	0.32274692796534055
MOUSE	TAGL3_MOUSE	25.59383949777868	25.664307282959022	0.6086386264665452	0.7202963570562922	-0.07046778518034102
MOUSE	TAGL_MOUSE	25.73161786949971	25.80115163793429	0.7841818730212092	0.8323299389579956	-0.06953376843457804
MOUSE	TALDO_MOUSE	25.133340420811347	25.523118741034494	0.11454162269488836	0.2605358370151095	-0.3897783202231473
MOUSE	TAOK1_MOUSE	22.256983768514047	22.027757318583426	0.527939078100741	0.6587521429548637	0.22922644993062136
MOUSE	TAPT1_MOUSE	19.235320098065316	19.21779613860722	0.9213115862827109	0.9167090264436124	0.017523959458095817
MOUSE	TAU_MOUSE	25.72702756455919	25.559463003465105	0.41438226562303926	0.5649753294832772	0.16756456109408546
MOUSE	TB10B_MOUSE	21.28942882265414	21.583549946516772	0.11124251332518939	0.2566387075798541	-0.2941211238626309
MOUSE	TB182_MOUSE	22.578948937029978	22.185823565387707	0.08021076472857977	0.21332959891344663	0.39312537164227024
MOUSE	TB22A_MOUSE	21.400300136155344	21.53875785212397	0.5649375930374312	0.6863968675684787	-0.13845771596862733
MOUSE	TBA1C_MOUSE	30.085262034789654	30.53353507689074	0.0012953003887237764	0.04819037228670562	-0.44827304210108565
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE	28.912336370988484	29.130788042126728	0.044034079109084454	0.15508951758102932	-0.2184516711382436
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE	30.48268284247627	30.751733753723144	0.0020910323450783327	0.050712665974294774	-0.2690509112468753
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE;TBAL3_MOUSE	27.091596609920217	27.470084229467272	0.03876982675128595	0.14549033852638435	-0.37848761954705523
MOUSE	TBA4A_MOUSE	30.07499005057944	30.35043771344297	0.004734330367562135	0.06323750785452933	-0.27544766286353095
MOUSE	TBA4A_MOUSE;TBA8_MOUSE	29.726081803472734	30.114694389750262	0.0006903112721547528	0.03941886346906181	-0.38861258627752804
MOUSE	TBA8_MOUSE	27.316519750089434	27.498064484130143	0.09793677154176765	0.23732858461921758	-0.1815447340407097
MOUSE	TBB1_MOUSE;TBB3_MOUSE	26.09946054384007	26.158305777457713	0.7246982217656588	0.7994772764509954	-0.05884523361764238
MOUSE	TBB1_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	29.73511820498362	29.979115687176055	0.008372920924239129	0.07549037438706892	-0.24399748219243378
MOUSE	TBB2A_MOUSE	23.687720458030803	23.519106185237632	0.235009146650754	0.4018307701091256	0.16861427279317098
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE	28.17504258312006	28.436365209738938	0.005671259464070687	0.06494228493556124	-0.2613226266188775
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	28.587414754731938	28.87064517691581	0.01716282005072172	0.0999132061828628	-0.2832304221838733
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	28.461591697581046	28.813266374408514	0.01146885107901614	0.08286114642524911	-0.3516746768274679
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB5_MOUSE	26.692375436201132	26.78805697131499	0.30916692738552154	0.4735900516324783	-0.09568153511385802
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	25.44417316026163	25.215068000215318	0.5178960780722216	0.6513960748548173	0.22910516004631276
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	26.613212448532217	26.42801611179735	0.4130500314921507	0.5638714991763104	0.18519633673486524
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB6_MOUSE	26.832065504982086	26.83338915220971	0.9912534418026807	0.9523466390330836	-0.0013236472276219047
MOUSE	TBB2B_MOUSE	24.054684731389568	23.602341692658825	0.26430462044563685	0.4312064288875082	0.4523430387307421
MOUSE	TBB3_MOUSE	27.82945455330036	28.04268180325901	0.045724009956850185	0.15744377535702114	-0.21322724995865272
MOUSE	TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	28.807285918511003	28.83838161799015	0.7423007912784552	0.8089701785952158	-0.03109569947914892
MOUSE	TBB3_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	25.78338594665051	26.086716223152173	0.0695272999971358	0.1982401294010936	-0.30333027650166144
MOUSE	TBB3_MOUSE;TBB5_MOUSE	29.60423463505292	30.078906858939856	0.12765479114211117	0.27756820446427377	-0.4746722238869374
MOUSE	TBB3_MOUSE;TBB6_MOUSE	28.970254011453882	29.099017885395515	0.09256211515688072	0.23063921821815297	-0.12876387394163302
MOUSE	TBB4A_MOUSE	26.111133494066816	26.402250759479802	0.005787499299596007	0.06504403904630376	-0.29111726541298566
MOUSE	TBB4A_MOUSE;TBB4B_MOUSE	28.07531387856142	28.253030237649313	0.016064361872579296	0.09703121688243697	-0.17771635908789207
