specie	ProteinName	ST	LT	p	q	log2(A,B)
MOUSE	ANXA3_MOUSE	25.264073055493448	25.071057055684264	0.46419242914212433	0.6432794414314913	0.19301599980918382
MOUSE	ANXA4_MOUSE	24.802793191211844	24.556852946812604	0.6258151949145184	0.765424096575333	0.24594024439923956
MOUSE	ANXA4_MOUSE;ANXA6_MOUSE	24.930293040788623	24.719486600068155	0.44464713435544334	0.6282756596001281	0.21080644072046795
MOUSE	ANXA5_MOUSE	28.446105468437295	28.306994886553802	0.11143091556117773	0.28698265972089393	0.139110581883493
MOUSE	ANXA6_MOUSE	27.85177435068708	27.617638922501612	0.4285818635169685	0.6189041506325628	0.23413542818546773
MOUSE	ANXA7_MOUSE	25.254763221130272	24.999314357248814	0.41864691155638745	0.6089762180365149	0.25544886388145827
MOUSE	AOC3_MOUSE	23.163539990023764	21.418318156691093	0.00011645708832088473	0.011492862577856113	1.7452218333326712
MOUSE	AOFA_MOUSE	25.154493311317736	24.093524677345943	0.0024612140376199672	0.038288258205042766	1.0609686339717932
MOUSE	AOFB_MOUSE	21.44499878025548	20.60553659075564	0.09589404109920893	0.2626482902038801	0.8394621894998409
MOUSE	AOXA_MOUSE	20.31236184248554	20.156869682410754		1.0	0.15549216007478606
MOUSE	AP180_MOUSE	23.341298674311545	22.74233954354674	0.29002290569496	0.49030654656811157	0.5989591307648041
MOUSE	AP1B1_MOUSE	23.876495853775456	23.3228512259317	0.1203299154688703	0.2990797007435698	0.5536446278437559
MOUSE	AP1B1_MOUSE;AP2B1_MOUSE	25.234053368953123	24.61794099911047	0.05749956960847959	0.19253397565025798	0.6161123698426536
MOUSE	AP1G1_MOUSE	22.770063528153496	22.170520454513657	0.13570970745741326	0.3176956213208495	0.5995430736398397
MOUSE	AP1M1_MOUSE	23.218303124359362	22.61480162143399	0.07048858045631619	0.21982766227682055	0.6035015029253721
MOUSE	AP1S1_MOUSE	21.60106092440996	20.638126341422957	0.0021590908262128297	0.035929639431759954	0.9629345829870033
MOUSE	AP2A1_MOUSE	24.89242466386079	24.43714187962961	0.25936849747633567	0.45784571094823845	0.45528278423117996
MOUSE	AP2A1_MOUSE;AP2A2_MOUSE	24.238544827388875	23.430014921552598	0.021487548279179924	0.11263492916751489	0.8085299058362772
MOUSE	AP2A2_MOUSE	25.097240092637644	24.41343140553924	0.019252833471097408	0.10569066765277553	0.6838086870984057
MOUSE	AP2B1_MOUSE	24.848605355562448	24.11356266708319	0.016576953955183	0.09803359575197428	0.7350426884792576
MOUSE	AP2M1_MOUSE	24.841629399880972	24.168947178084853	0.00872188155482373	0.07399960877926937	0.6726822217961193
MOUSE	AP2S1_MOUSE	22.66596292511069	22.04290987894995	0.13145197878120432	0.3125933208624967	0.6230530461607415
MOUSE	AP3B1_MOUSE	21.617623979858607	19.926672289699766	9.354418893459906e-05	0.011217724920437938	1.6909516901588404
MOUSE	AP3B2_MOUSE	23.12325160737138	22.705362594510845	0.6360974571157223	0.7714271934599817	0.4178890128605346
MOUSE	AP3D1_MOUSE	23.103629575211723	22.329288449498684	0.010778897241805129	0.08126954295414444	0.7743411257130397
MOUSE	AP3M1_MOUSE	22.490320077257767	21.833486210124917	0.06417913439265532	0.2072369848739155	0.6568338671328497
MOUSE	AP4A_MOUSE	22.67993436196038	22.08939285417464	0.02809269042339749	0.13008320340061574	0.5905415077857405
MOUSE	APBA1_MOUSE	21.584041282589773	20.690429640802787	0.10714748330134692	0.28186766999522667	0.8936116417869862
MOUSE	APEH_MOUSE	24.33347355369104	23.533117996300376	0.0029018970134896994	0.04212037171689917	0.8003555573906631
MOUSE	APEX1_MOUSE	23.13327969232377	22.456902310537334	0.00680145582258392	0.0658386585940009	0.6763773817864376
MOUSE	API5_MOUSE	22.725600259391165	21.840778781829712	0.0014306652912342277	0.03131487927862817	0.8848214775614522
MOUSE	APMAP_MOUSE	23.341846286647264	22.711132910440963	0.04816472595094694	0.17754231278981517	0.6307133762063017
MOUSE	APOA1_MOUSE	28.392159370254966	28.353365151559125	0.149122132263104	0.33494156773773986	0.03879421869584121
MOUSE	APOA4_MOUSE	25.479685546171936	26.56400179817493	0.005618062931306931	0.059648227281458535	-1.0843162520029956
MOUSE	APOB_MOUSE	21.83588081813538	21.809789349271824	0.3669434156274866	0.5666541207894449	0.02609146886355518
MOUSE	APOC3_MOUSE	23.952791060554656	23.593496863423468	0.9188532974373633	0.9359978863469504	0.35929419713118804
MOUSE	APOD_MOUSE	25.116968557897994	25.909325690237306	0.05570619065939961	0.1893651306166406	-0.7923571323393119
MOUSE	APOE_MOUSE	24.355738206926876	24.30689764042428	0.1738041585935512	0.36502186502580136	0.04884056650259794
MOUSE	APOH_MOUSE	25.82760240387715	25.907318753581922	0.05787831168056007	0.19321328405987095	-0.07971634970477126
MOUSE	APT_MOUSE	22.678447751558416	21.53120522921962	0.00519125479207247	0.05824571054825032	1.1472425223387965
MOUSE	ARAF_MOUSE	22.147876688669605	22.01226312203502	0.325267724910098	0.5251512288617047	0.13561356663458568
MOUSE	ARAP1_MOUSE	22.412249350288658	21.36862907791887	0.023757357805565302	0.11852410732257912	1.043620272369786
MOUSE	ARBK1_MOUSE	22.789435425347225	22.09715561078022	0.02862512593083993	0.13196814100622672	0.692279814567005
MOUSE	ARC1A_MOUSE	23.18464528627156	22.800670287638205	0.7656632635411609	0.8598738830973734	0.3839749986333558
MOUSE	ARC1B_MOUSE	23.360615075446436	22.743196302893292	0.014685625474512522	0.09238490054778396	0.6174187725531439
MOUSE	ARF2_MOUSE	27.42378102294569	26.90296891191994	0.1694516744992973	0.3604827995208911	0.520812111025748
MOUSE	ARF4_MOUSE;ARF5_MOUSE	23.41254251371245	22.167571985232996	0.022671475786237034	0.11622815490561214	1.2449705284794526
MOUSE	ARF5_MOUSE	26.27810097984019	25.66768695360653	0.19002876277451017	0.38394819238212	0.6104140262336593
MOUSE	ARF6_MOUSE	24.089399581154325	23.781914908435013	0.9112750299912671	0.9339550755198617	0.3074846727193119
MOUSE	ARFG2_MOUSE	20.904038894157843	20.310593018302374	0.5177597370735518	0.6887471661347545	0.593445875855469
MOUSE	ARFG3_MOUSE	20.77963338241742	20.49379790023498		1.0	0.2858354821824385
MOUSE	ARHG1_MOUSE	20.623872357215816	19.788308877267962	0.11449348887415241	0.2908569994555959	0.8355634799478544
MOUSE	ARHG6_MOUSE	21.875815777364096	21.552750760168593	0.9958267994499117	0.9670424471219896	0.3230650171955034
MOUSE	ARHG6_MOUSE;ARHG7_MOUSE	23.261516334377387	22.358347733431764	0.09409202868381565	0.25928684256367013	0.903168600945623
MOUSE	ARHG7_MOUSE	22.15006331976681	21.478695868104023	0.07673673176407639	0.23212133753225656	0.671367451662789
MOUSE	ARHGA_MOUSE	23.282813572748765	22.457474452866453	0.036137493436948075	0.14937466067797686	0.8253391198823117
MOUSE	ARHGC_MOUSE	21.920253316694073	21.10770698029367	0.15980220601700462	0.3480382951286814	0.812546336400402
MOUSE	ARHGH_MOUSE	21.712027182796547	20.589064817098823	0.010322840707924882	0.08097971707470938	1.122962365697724
MOUSE	ARI1_MOUSE	22.62643267097441	22.14227565741501	0.1146665131589373	0.2908569994555959	0.48415701355940044
MOUSE	ARK72_MOUSE	23.68412110909276	23.162895719815715	0.04936019727922333	0.17999948365058188	0.5212253892770455
MOUSE	ARL1_MOUSE	23.566032401774567	22.814733070920504	0.013128816113335297	0.0878407087725614	0.7512993308540636
MOUSE	ARL2_MOUSE	23.33757795882563	22.681123820277076	0.03525225868693703	0.14804078261132222	0.6564541385485541
MOUSE	ARL3_MOUSE	24.955167156737694	24.14999740118232	0.01776968676014003	0.10092929627453254	0.8051697555553758
MOUSE	ARL5A_MOUSE	20.623454557693755	20.577741542098835	0.31398085098926826	0.5137574323400967	0.04571301559492014
MOUSE	ARL8A_MOUSE	22.276178912028552	21.65935048224642	0.1936105335453127	0.3860643551093269	0.6168284297821316
MOUSE	ARL8A_MOUSE;ARL8B_MOUSE	22.332797601999275	20.69840873525064	0.023052498413849522	0.11729880944058184	1.6343888667486333
MOUSE	ARL8B_MOUSE	23.78332318478348	23.357392406727527	0.730064107892219	0.8358032963661209	0.42593077805595314
MOUSE	ARLY_MOUSE	23.514653699308838	23.45003269432235	0.24643841489967522	0.4431963343139001	0.06462100498648837
MOUSE	ARM10_MOUSE	21.94073191220052	21.035824202839823	0.009978798162866896	0.07973607837715216	0.9049077093606961
MOUSE	ARMC6_MOUSE	22.31798863524527	21.999576487893577	0.9844262877972971	0.963849272999126	0.3184121473516939
MOUSE	ARMC8_MOUSE	20.673872426711547	19.072205511410218		1.0	1.6016669153013297
MOUSE	ARMD3_MOUSE	21.249290510795888	20.30172542091271	0.03476416906424777	0.14638037466998757	0.9475650898831773
MOUSE	ARMX3_MOUSE	21.100010997799423	20.654414241806002	0.6638035701776812	0.7897715921366325	0.44559675599342086
MOUSE	ARP10_MOUSE	21.22520442088952	20.365506334232407	0.03554604924800863	0.14807164641563503	0.8596980866571116
MOUSE	ARP2_MOUSE	26.056408850117094	25.375930479348757	0.0010691373898494786	0.0282123352925322	0.6804783707683377
MOUSE	ARP3B_MOUSE;ARP3_MOUSE	24.355549794909287	23.39115138021711	0.0032927759637965733	0.044061821262826	0.9643984146921767
MOUSE	ARP3_MOUSE	25.456733294830002	24.876144584618203	0.029411090613620777	0.13364065302300746	0.5805887102117993
MOUSE	ARP5L_MOUSE	23.332540633898308	22.958741297033196		1.0	0.3737993368651118
MOUSE	ARPC2_MOUSE	24.827427303966548	24.276718678573353	0.04427813887389457	0.16928620734452138	0.5507086253931952
MOUSE	ARPC3_MOUSE	24.09383017054904	23.684304779240303	0.5643237588330834	0.7253296703830405	0.4095253913087369
MOUSE	ARPC4_MOUSE	26.00474836104119	25.4622987360922	0.018297614729947773	0.10251928829893044	0.5424496249489899
MOUSE	ARPC5_MOUSE	23.0136417154696	23.043261198420694	0.08308190642875744	0.2424886731800098	-0.02961948295109451
MOUSE	ARRB1_MOUSE	22.307401502237532	22.409178727666653	0.09150580132608269	0.2550533212455544	-0.10177722542912093
MOUSE	ARSB_MOUSE	21.669026315823604	20.936470332560692	0.1034604717105043	0.2748384176090025	0.7325559832629125
MOUSE	ARVC_MOUSE	22.11695535864395	21.373173175882883	0.09006824601466352	0.2541870177741071	0.7437821827610662
MOUSE	AS3MT_MOUSE	22.52775857900513	21.192895151308747	0.000829958858090984	0.02340188314080729	1.3348634276963836
MOUSE	ASAH1_MOUSE	23.882246774121672	23.4295895555119	0.4293049566443494	0.619627736062763	0.45265721860977237
MOUSE	ASAP1_MOUSE	21.81192308395922	21.04488860113194	0.016678308292095944	0.09818868591305832	0.7670344828272775
MOUSE	ASC_MOUSE	20.130766880006835	18.888263061295437	0.033869108441238624	0.1443436958858064	1.2425038187113984
MOUSE	ASGL1_MOUSE	24.952180823617667	24.470894666477395	0.09425974468987025	0.2595225535260776	0.48128615714027134
MOUSE	ASNS_MOUSE	21.64344682675898	21.824896864446742	0.01772618669439977	0.10086363149029741	-0.1814500376877639
MOUSE	ASPC1_MOUSE	20.913734597200246	20.277714740165987	0.14554917936771503	0.33091753447689154	0.6360198570342597
MOUSE	ASPH_MOUSE	22.662920081566096	21.99256040511781	0.06514164160238445	0.20885012177335296	0.6703596764482853
MOUSE	ASPN_MOUSE	24.649607445974326	24.215387708892294	0.6844474530263568	0.8035263002488112	0.43421973708203154
MOUSE	ASSY_MOUSE	22.170435264151926	23.91394887590215	0.08528580127632318	0.2460154046085572	-1.743513611750224
MOUSE	AT131_MOUSE	21.996430207722415	20.835696148271833	0.0007660897675184669	0.02266588350361481	1.1607340594505828
MOUSE	AT1A1_MOUSE	28.53314108773038	28.19230152588021	0.8714409244311069	0.9127732401832339	0.3408395618501707
MOUSE	AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE	28.862211095845165	28.42137509298706	0.3544068127943227	0.5532462049483146	0.44083600285810576
MOUSE	AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE	24.26782924081217	23.62809869450813	0.11717220898299222	0.29390782705664065	0.6397305463040404
MOUSE	AT1A2_MOUSE	25.973249522738413	25.61270472946943	0.7814300701413507	0.8659720018329303	0.36054479326898203
MOUSE	AT1A2_MOUSE;AT1A3_MOUSE	26.572435055687265	26.169079621504963	0.5724562121829079	0.7309772745161358	0.403355434182302
MOUSE	AT1A3_MOUSE	26.573056488691165	26.069220986273645	0.2912895417892146	0.49192121232816743	0.5038355024175196
MOUSE	AT1B1_MOUSE	28.680354214574535	28.225329984918428	0.28700970746222865	0.4885927132885188	0.45502422965610734
MOUSE	AT1B2_MOUSE	22.993240308126566	22.620515843638533	0.8584116123995225	0.9045261056397828	0.37272446448803365
MOUSE	AT1B3_MOUSE	26.856563652343777	26.444656137751643	0.47727380578872447	0.6550330988840442	0.4119075145921336
MOUSE	AT2A1_MOUSE	29.047902564233908	28.69402495627013	0.9465696002989539	0.9488467572812711	0.35387760796377776
MOUSE	AT2A1_MOUSE;AT2A2_MOUSE	28.511464153946687	28.107357354224355	0.8547630358336478	0.9035040095051811	0.40410679972233154
MOUSE	AT2A1_MOUSE;AT2A3_MOUSE	27.138976997365056	26.610826094545587	0.678636996010889	0.8000173541226716	0.5281509028194691
MOUSE	AT2A2_MOUSE	24.914727255674233	24.29119128987672	0.017028723266197445	0.09918570726518867	0.6235359657975117
MOUSE	AT2A3_MOUSE	24.57815239322309	24.35857354333295	0.8264449755090482	0.8877258731391425	0.2195788498901372
MOUSE	AT2B1_MOUSE	24.239737442436432	23.857529175381536	0.6338546021450705	0.7701860228965399	0.38220826705489586
MOUSE	AT2B1_MOUSE;AT2B2_MOUSE;AT2B4_MOUSE	23.978877501803357	23.64564669259474	0.9163974955642513	0.9358564375047784	0.33323080920861514
MOUSE	AT2B1_MOUSE;AT2B4_MOUSE	23.64405281675162	23.12216073087412	0.13204289157264537	0.3132321341022681	0.5218920858775
MOUSE	AT2B2_MOUSE	23.761422314195876	23.3814834599472	0.7331900854383285	0.8368894706405171	0.3799388542486746
MOUSE	AT2B4_MOUSE	23.21720582043841	22.425162791744388	0.09470143943749218	0.2600584707420279	0.792043028694021
MOUSE	AT2C1_MOUSE	20.55433033253131	19.727499730279973	0.07801831505019333	0.2346494454239126	0.8268306022513379
MOUSE	AT2L2_MOUSE	21.07020271059044	21.392297237888823	0.02969801235136889	0.1344091224615035	-0.3220945272983826
MOUSE	AT5F1_MOUSE	24.233231528080875	23.51751024871593	0.02024443617245728	0.10872780590344043	0.7157212793649457
MOUSE	AT8A1_MOUSE	22.7502237392905	21.670054620806035	0.00014144985002018914	0.012762821976293406	1.0801691184844664
MOUSE	AT8A2_MOUSE	20.795824114475458	20.510760991959245	0.8739593917084627	0.9138955766082656	0.28506312251621324
MOUSE	ATAD1_MOUSE	23.552776673269815	22.611526187539727	0.0026492824604315364	0.040613770314246726	0.9412504857300874
MOUSE	ATAD3_MOUSE	22.181696516467614	21.48656981935709	0.0055618080256201385	0.05940379759987418	0.6951266971105241
MOUSE	ATG3_MOUSE	23.222236264923108	22.210922279045274	0.029003285538903505	0.1331284956588905	1.011313985877834
MOUSE	ATG4B_MOUSE	21.434911553003836	20.95521702038855	0.5941326760943877	0.7448477931469423	0.4796945326152873
MOUSE	ATG7_MOUSE	21.76842505520465	21.218837081483247	0.539839803396257	0.7065124923923949	0.5495879737214011
MOUSE	ATLA1_MOUSE	23.305037540358082	23.035039257934347	0.7762770431182622	0.8655415756173878	0.26999828242373525
MOUSE	ATLA3_MOUSE	22.743955802986054	21.589501842231343	0.008119440831255893	0.07142396195660566	1.1544539607547115
MOUSE	ATOX1_MOUSE	24.278391518751416	23.87562367565745	0.6276439267075146	0.766029330700737	0.4027678430939652
MOUSE	ATP5H_MOUSE	25.840717782552947	25.087819057645113	0.10812001944100462	0.28268786025548226	0.7528987249078334
MOUSE	ATP5I_MOUSE	26.299308496548562	25.870421082856062	0.44489220539966023	0.6283408022412097	0.4288874136925003
MOUSE	ATP5J_MOUSE	25.931829280725545	25.749151940605188	0.3431692834382563	0.541171853786639	0.18267734012035675
MOUSE	ATP5L_MOUSE	26.625436728949083	26.028653557941507	0.15833319646681693	0.346015865512885	0.5967831710075764
MOUSE	ATP5S_MOUSE	20.445842525505643	20.619616600270973	0.09837574632502588	0.26667013408902246	-0.1737740747653298
MOUSE	ATP8_MOUSE	24.980448805402375	24.374691594912484	0.02579076697226708	0.12362550320937689	0.605757210489891
MOUSE	ATP9A_MOUSE	21.141834171078003	20.587396370639333	0.15420084861729802	0.3405359689603034	0.5544378004386701
MOUSE	ATPA_MOUSE	28.759270806268297	28.383275432393216	0.5673030555230835	0.7274909636377443	0.37599537387508164
MOUSE	ATPB_MOUSE	29.14345432718999	28.778090727200563	0.7099276688251346	0.8235408313767539	0.3653635999894256
MOUSE	ATPD_MOUSE	21.015564729518683	21.127791238302194	0.17655327125037792	0.36850985383695145	-0.11222650878351104
MOUSE	ATPF1_MOUSE	20.737320762349214	20.203694630204378		1.0	0.5336261321448355
MOUSE	ATPG_MOUSE	25.253558716797475	24.777423387818917	0.3485248063888915	0.5464953775787822	0.4761353289785575
MOUSE	ATPK_MOUSE	26.89478140658459	26.280616267243424	0.19725616577372532	0.3898217588620131	0.6141651393411642
MOUSE	ATPMD_MOUSE	24.041246624095017	23.294745758433482	0.006009182392544633	0.06181434548036841	0.7465008656615346
MOUSE	ATPO_MOUSE	26.23513261086617	25.853008121561814	0.6267513450899145	0.766029330700737	0.3821244893043563
MOUSE	ATX10_MOUSE	24.44638645432432	24.120741989852107	0.9784853185675004	0.9608388134036848	0.3256444644722123
MOUSE	AUHM_MOUSE	24.713250217113593	24.423140852468038	0.7180592106050121	0.8285099422860167	0.2901093646455557
MOUSE	AUXI_MOUSE	21.79541875189524	21.65901877839516	0.5427904256812524	0.7089051746475542	0.1363999735000796
MOUSE	AVIL_MOUSE	25.549507983478897	25.384545887269535	0.21403411690090532	0.4083893167122472	0.16496209620936142
MOUSE	B2CL2_MOUSE	21.154734216121703	20.163536116097298	0.04142772491089236	0.16252024483684607	0.9911981000244054
MOUSE	B2L13_MOUSE	22.349403794273144	21.816386618012423	0.396452752618377	0.5919516688966618	0.5330171762607208
MOUSE	B3AT_MOUSE	25.592466894008652	22.853886466809193	0.0015295472663608787	0.031907736123114004	2.7385804271994587
MOUSE	BACH_MOUSE	26.87993569966709	26.53227590449306	0.8880359352730163	0.9215965757953912	0.34765979517403167
MOUSE	BAF_MOUSE	23.273924366522838	22.570366798647527	0.10728462033586543	0.28186766999522667	0.7035575678753112
MOUSE	BAG1_MOUSE	21.044603443606004	20.47623622328071	0.31015397970588165	0.5104247520576961	0.5683672203252925
MOUSE	BAG2_MOUSE	21.77191812040842	21.089207480674656	0.08399116391686623	0.24289760114120545	0.682710639733763
MOUSE	BAG3_MOUSE	25.47757037550517	25.352876699441563	0.21565067977399446	0.4105033540960125	0.12469367606360748
MOUSE	BAG5_MOUSE	22.665963476155362	22.084594876238864	0.1097213614852171	0.284249524482385	0.5813685999164981
MOUSE	BAG6_MOUSE	23.522918004033517	23.221317525610896	0.8689537536817991	0.9113772273049189	0.30160047842262117
MOUSE	BAIP2_MOUSE	21.667462537485967	20.809334529098862	0.0138374680335012	0.08991509880654645	0.858128008387105
MOUSE	BAP31_MOUSE	22.804289988551872	22.103261771879914	0.08220450179876372	0.24149013923109816	0.7010282166719577
MOUSE	BASI_MOUSE	25.682083596516037	25.084381809459966	0.03946722642863711	0.15804324689200605	0.5977017870560708
MOUSE	BASP1_MOUSE	22.27613036289364	20.873249011593206		1.0	1.402881351300433
MOUSE	BAX_MOUSE	21.797723608520407	21.142628202734716	0.2504847833212833	0.4475260327541206	0.6550954057856906
MOUSE	BCAM_MOUSE	25.001552959048873	25.073205825659386	0.12233904244992283	0.3004345412470714	-0.0716528666105134
MOUSE	BCAS1_MOUSE	25.817812708966212	25.881841480851065	0.010784275696685315	0.08126954295414444	-0.06402877188485334
MOUSE	BCAT1_MOUSE	24.238894742116397	24.02572284471441	0.7018768905421056	0.8173609590375661	0.21317189740198828
MOUSE	BCAT2_MOUSE	23.6537650469519	23.32861287315515	0.9717698844034749	0.9584787269213965	0.32515217379674866
MOUSE	BDH2_MOUSE	20.484340098431954	19.606938881106622		1.0	0.8774012173253318
MOUSE	BDH_MOUSE	23.675112565476525	23.228481968794167	0.449387217322501	0.6307401271119111	0.4466305966823576
MOUSE	BGAL_MOUSE	21.985504332994775	20.48767353863657	0.003910731541113201	0.05039985329236873	1.4978307943582045
MOUSE	BGH3_MOUSE	26.253432366669774	25.809272600725834	0.4644581386221094	0.6433154695971192	0.44415976594394024
MOUSE	BGLR_MOUSE	20.465230494780414	18.568681637243202		1.0	1.896548857537212
MOUSE	BIEA_MOUSE	24.106884249266542	23.86414343130641	0.3785744681526018	0.5764409607672787	0.24274081796013292
